package;file;line;code;type;correct
org.gudy.azureus2.core3.util;/vuze/org/gudy/azureus2/core3/util/LightHashSet.java;437;Thread.sleep(300);ThreadTime;1
org.gudy.azureus2.core3.util;/vuze/org/gudy/azureus2/core3/util/LightHashSet.java;448;Thread.sleep(300);ThreadTime;1
org.gudy.azureus2.core3.util.protocol.magnet.MagnetConnection2;/vuze/org/gudy/azureus2/core3/util/protocol/magnet/MagnetConnection2.java;303;closed ||       read_active > 0 ||       SystemTime.getMonotonousTime() - last_read < 60*1000;TimeoutResources;1
org.gudy.azureus2.core3.util;/vuze/org/gudy/azureus2/core3/util/SystemTime.java;598;Thread.sleep(15);ThreadTime;1
org.gudy.azureus2.core3.util.SystemTime;/vuze/org/gudy/azureus2/core3/util/SystemTime.java;238;Thread.sleep(TIME_GRANULARITY_MILLIS);ThreadTime;1
org.gudy.azureus2.core3.util.SystemTime;/vuze/org/gudy/azureus2/core3/util/SystemTime.java;130;delta < 0 || delta > 1000;TimeoutResources;1
org.gudy.azureus2.core3.util.SystemTime;/vuze/org/gudy/azureus2/core3/util/SystemTime.java;394;Thread.sleep(TIME_GRANULARITY_MILLIS);ThreadTime;1
org.gudy.azureus2.core3.util;/vuze/org/gudy/azureus2/core3/util/ThreadPool.java;579;elapsed > WARN_TIME && LOG_WARNINGS;TimeoutResources;1
org.gudy.azureus2.core3.util;/vuze/org/gudy/azureus2/core3/util/ThreadPoolTask.java;81;wait();ThreadTime;1
org.gudy.azureus2.core3.util;/vuze/org/gudy/azureus2/core3/util/Timer.java;157;this.wait();ThreadTime;1
org.gudy.azureus2.core3.util;/vuze/org/gudy/azureus2/core3/util/Timer.java;180;this.wait(delay);ThreadTime;1
org.gudy.azureus2.core3.util;/vuze/org/gudy/azureus2/core3/util/TorrentUtils.java;4638;Thread.sleep( 1000*1000 );ThreadTime;1
org.gudy.azureus2.core3.util;/vuze/org/gudy/azureus2/core3/util/TorrentUtils.java;3853;now - txt_entry.getCreateTime() > DNS_HISTORY_TIMEOUT;TimeoutResources;1
org.gudy.azureus2.core3.util;/vuze/org/gudy/azureus2/core3/util/TorrentUtils.java;3895;txt_entry != null && SystemTime.getMonotonousTime() - txt_entry.getCreateTime() > DNS_HISTORY_TIMEOUT;TimeoutResources;1
org.gudy.azureus2.core3.util;/vuze/org/gudy/azureus2/core3/util/UrlUtils.java;1640;target.getOutputStream().write( bytes );SocketTimeout;1
org.gudy.azureus2.platform.macosx.access.cocoa;/vuze/org/gudy/azureus2/platform/macosx/access/cocoa/CocoaJavaBridge.java;181;Thread.sleep( sleep );ThreadTime;1
org.gudy.azureus2.platform.win32;/vuze/org/gudy/azureus2/platform/win32/PlatformManagerImpl.java;814;Thread.sleep( 30*1000 );ThreadTime;1
org.gudy.azureus2.platform.win32;/vuze/org/gudy/azureus2/platform/win32/PlatformManagerImpl.java;1199;Thread.sleep(5000);ThreadTime;1
org.gudy.azureus2.platform.win32;/vuze/org/gudy/azureus2/platform/win32/PlatformManagerImpl.java;1193;SystemTime.getMonotonousTime() - start >= 5*60*1000;TimeoutResources;1
org.gudy.azureus2.plugins.ui.tables;/vuze/org/gudy/azureus2/plugins/ui/tables/TableCellRefresher.java;120;Thread.sleep(100);ThreadTime;1
org.gudy.azureus2.pluginsimpl.local.disk.DiskManagerChannelImpl;/vuze/org/gudy/azureus2/pluginsimpl/local/disk/DiskManagerChannelImpl.java;839;now - download_not_running_time > 15*1000;TimeoutResources;1
org.gudy.azureus2.pluginsimpl.local.disk;/vuze/org/gudy/azureus2/pluginsimpl/local/disk/DiskManagerRandomReadController.java;128;busy || SystemTime.getMonotonousTime() - last_busy_time < 5000;TimeoutResources;1
org.gudy.azureus2.pluginsimpl.local.disk;/vuze/org/gudy/azureus2/pluginsimpl/local/disk/DiskManagerRandomReadController.java;399;now - start_time < 10000 && !has_started;TimeoutResources;1
org.gudy.azureus2.pluginsimpl.local.disk;/vuze/org/gudy/azureus2/pluginsimpl/local/disk/DiskManagerRandomReadController.java;554;now - start_time < 10000 && !has_started;TimeoutResources;1
org.gudy.azureus2.pluginsimpl.local.download;/vuze/org/gudy/azureus2/pluginsimpl/local/download/DownloadManagerImpl.java;564;Thread.sleep(100);ThreadTime;1
org.gudy.azureus2.pluginsimpl.local.download;/vuze/org/gudy/azureus2/pluginsimpl/local/download/DownloadManagerImpl.java;558;SystemTime.getMonotonousTime() - now > 5000;TimeoutResources;1
org.gudy.azureus2.pluginsimpl.local.launch;/vuze/org/gudy/azureus2/pluginsimpl/local/launch/PluginLauncherImpl.java;169;Thread.sleep(500);ThreadTime;1
org.gudy.azureus2.pluginsimpl.local.messaging;/vuze/org/gudy/azureus2/pluginsimpl/local/messaging/GenericMessageConnectionIndirect.java;800;Thread.sleep(250);ThreadTime;1
org.gudy.azureus2.pluginsimpl.local.sharing.ShareManagerImpl;/vuze/org/gudy/azureus2/pluginsimpl/local/sharing/ShareManagerImpl.java;1154;Thread.sleep( scan_period * 1000 );ThreadTime;1
org.gudy.azureus2.pluginsimpl.local.update;/vuze/org/gudy/azureus2/pluginsimpl/local/update/UpdateCheckInstanceImpl.java;205;Thread.sleep(1000);ThreadTime;1
org.gudy.azureus2.pluginsimpl.local.update;/vuze/org/gudy/azureus2/pluginsimpl/local/update/UpdateCheckInstanceImpl.java;232;Thread.sleep( 5000 );ThreadTime;1
org.gudy.azureus2.pluginsimpl.local.update;/vuze/org/gudy/azureus2/pluginsimpl/local/update/UpdateCheckInstanceImpl.java;267;Thread.sleep(1000);ThreadTime;1
org.gudy.azureus2.pluginsimpl.local.update;/vuze/org/gudy/azureus2/pluginsimpl/local/update/UpdateInstallerImpl.java;397;Thread.sleep( 1000 );ThreadTime;1
org.gudy.azureus2.pluginsimpl.local.update;/vuze/org/gudy/azureus2/pluginsimpl/local/update/UpdateInstallerImpl.java;431;SystemTime.getMonotonousTime() - start >= 5*60*1000;TimeoutResources;1
org.gudy.azureus2.pluginsimpl.local.utils.resourcedownloader;/vuze/org/gudy/azureus2/pluginsimpl/local/utils/resourcedownloader/ResourceDownloaderTimeoutImpl.java;178;Thread.sleep( timeout_millis );ThreadTime;1
org.gudy.azureus2.pluginsimpl.local.utils.resourcedownloader;/vuze/org/gudy/azureus2/pluginsimpl/local/utils/resourcedownloader/ResourceDownloaderTimeoutImpl.java;257;Thread.sleep( timeout_millis );ThreadTime;1
org.gudy.azureus2.pluginsimpl.local.utils.resourcedownloader;/vuze/org/gudy/azureus2/pluginsimpl/local/utils/resourcedownloader/ResourceDownloaderTorrentImpl.java;427;Thread.sleep(1000);ThreadTime;1
org.gudy.azureus2.pluginsimpl.local.utils.security;/vuze/org/gudy/azureus2/pluginsimpl/local/utils/security/SESTSConnectionImpl.java;288;Thread.sleep( delay );ThreadTime;1
org.gudy.azureus2.pluginsimpl.local.utils;/vuze/org/gudy/azureus2/pluginsimpl/local/utils/UtilitiesImpl.java;1659;last_time != 0 && now - last_time < 30*1000 &&    mut == old_mut;TimeoutResources;1
org.gudy.azureus2.pluginsimpl.local.utils.UtilitiesImpl;/vuze/org/gudy/azureus2/pluginsimpl/local/utils/UtilitiesImpl.java;2323;now - last_sync > 60*1000;TimeoutResources;1
org.gudy.azureus2.pluginsimpl.update;/vuze/org/gudy/azureus2/pluginsimpl/update/PluginUpdatePlugin.java;299;Thread.sleep( 120*1000 );ThreadTime;1
org.gudy.azureus2.pluginsimpl.update;/vuze/org/gudy/azureus2/pluginsimpl/update/PluginUpdatePlugin.java;340;Thread.sleep(5000);ThreadTime;1
org.gudy.azureus2.pluginsimpl.update;/vuze/org/gudy/azureus2/pluginsimpl/update/PluginUpdatePlugin.java;334;SystemTime.getMonotonousTime() - start >= 5*60*1000;TimeoutResources;1
org.gudy.azureus2.ui.swt;/vuze/org/gudy/azureus2/ui/swt/ImageRepository.java;400;flag_provider_last_check == 0 || now - flag_provider_last_check > 20*1000;TimeoutResources;1
org.gudy.azureus2.ui.swt.mainwindow;/vuze/org/gudy/azureus2/ui/swt/mainwindow/MainStatusBar.java;831;last_tick_time != -1 &&                now - last_tick_time < 400;TimeoutResources;1
org.gudy.azureus2.ui.swt.mainwindow;/vuze/org/gudy/azureus2/ui/swt/mainwindow/MainStatusBar.java;858;now > alert_flasher_event_start_time + 15*1000 &&                current_icon == warningIcon;TimeoutResources;1
org.gudy.azureus2.ui.swt.mainwindow.MainStatusBar;/vuze/org/gudy/azureus2/ui/swt/mainwindow/MainStatusBar.java;1813;lastWidth > pt.x && now - widthSetOn < KEEPWIDTHFOR_MS;TimeoutResources;1
org.gudy.azureus2.ui.swt.mainwindow;/vuze/org/gudy/azureus2/ui/swt/mainwindow/SplashWindow.java;116;Thread.sleep(100);ThreadTime;1
org.gudy.azureus2.ui.swt.maketorrent;/vuze/org/gudy/azureus2/ui/swt/maketorrent/ProgressPanel.java;463;Thread.sleep(1000);ThreadTime;1
org.gudy.azureus2.ui.swt.maketorrent;/vuze/org/gudy/azureus2/ui/swt/maketorrent/ProgressPanel.java;437;elapsed > 60*1000;TimeoutResources;1
org.gudy.azureus2.ui.swt.maketorrent;/vuze/org/gudy/azureus2/ui/swt/maketorrent/ProgressPanel.java;448;elapsed > 5*60*1000;TimeoutResources;1
org.gudy.azureus2.ui.swt.shells;/vuze/org/gudy/azureus2/ui/swt/shells/MessageSlideShell.java;897;Thread.sleep(PAUSE);ThreadTime;1
org.gudy.azureus2.ui.swt.shells;/vuze/org/gudy/azureus2/ui/swt/shells/MessageSlideShell.java;1036;Thread.sleep(2000);ThreadTime;1
org.gudy.azureus2.ui.swt.shells;/vuze/org/gudy/azureus2/ui/swt/shells/ShellSlider.java;206;Thread.sleep(lSleepTime);ThreadTime;1
org.gudy.azureus2.ui.swt.shells;/vuze/org/gudy/azureus2/ui/swt/shells/ShellSlider.java;200;lSleepTime < 15;TimeoutResources;1
org.gudy.azureus2.ui.swt;/vuze/org/gudy/azureus2/ui/swt/UIExitUtilsSWT.java;126;Thread.sleep(2500);ThreadTime;1
org.gudy.azureus2.ui.swt;/vuze/org/gudy/azureus2/ui/swt/UserAlerts.java;329;Thread.sleep(2500);ThreadTime;1
org.gudy.azureus2.ui.swt;/vuze/org/gudy/azureus2/ui/swt/UserAlerts.java;403;Thread.sleep(2500);ThreadTime;1
org.gudy.azureus2.ui.swt;/vuze/org/gudy/azureus2/ui/swt/UserAlerts.java;482;Thread.sleep(2500);ThreadTime;1
org.gudy.azureus2.ui.swt;/vuze/org/gudy/azureus2/ui/swt/UserAlerts.java;561;Thread.sleep(2500);ThreadTime;1
org.gudy.azureus2.ui.swt;/vuze/org/gudy/azureus2/ui/swt/UserAlerts.java;470;last_error_speech == 0 || now - last_error_speech > 5000;TimeoutResources;1
org.gudy.azureus2.ui.swt;/vuze/org/gudy/azureus2/ui/swt/UserAlerts.java;492;last_error_sound == 0 || now - last_error_sound > 5000;TimeoutResources;1
org.gudy.azureus2.ui.swt;/vuze/org/gudy/azureus2/ui/swt/Utils.java;2096;diff > 100;TimeoutResources;1
org.gudy.azureus2.ui.swt;/vuze/org/gudy/azureus2/ui/swt/Utils.java;2973;done[0] || SystemTime.getMonotonousTime() - start > 500;TimeoutResources;1
org.gudy.azureus2.ui.swt.views.configsections;/vuze/org/gudy/azureus2/ui/swt/views/configsections/ConfigSectionConnectionProxy.java;232;Thread.sleep(500);ThreadTime;1
org.gudy.azureus2.ui.swt.views.configsections;/vuze/org/gudy/azureus2/ui/swt/views/configsections/ConfigSectionInterfaceAlerts.java;177;Thread.sleep(2500);ThreadTime;1
org.gudy.azureus2.ui.swt.views.configsections;/vuze/org/gudy/azureus2/ui/swt/views/configsections/ConfigSectionInterfaceAlerts.java;277;Thread.sleep(2500);ThreadTime;1
org.gudy.azureus2.ui.swt.views.configsections;/vuze/org/gudy/azureus2/ui/swt/views/configsections/ConfigSectionInterfaceAlerts.java;368;Thread.sleep(2500);ThreadTime;1
org.gudy.azureus2.ui.swt.views;/vuze/org/gudy/azureus2/ui/swt/views/PrivacyView.java;1609;fail_ago > 60*1000;TimeoutResources;1
org.gudy.azureus2.ui.swt.views;/vuze/org/gudy/azureus2/ui/swt/views/PrivacyView.java;1611;con_ago < fail_ago;TimeoutResources;1
org.gudy.azureus2.ui.swt.views.stats;/vuze/org/gudy/azureus2/ui/swt/views/stats/DHTOpsPanel.java;247;now - last_refresh >= 250;TimeoutResources;1
org.gudy.azureus2.ui.swt.views.stats;/vuze/org/gudy/azureus2/ui/swt/views/stats/DHTOpsPanel.java;482;comp_at >= 0 && now - comp_at > FADE_OUT;TimeoutResources;1
org.gudy.azureus2.ui.swt.views.stats.DHTOpsPanel;/vuze/org/gudy/azureus2/ui/swt/views/stats/DHTOpsPanel.java;635;( complete_time != -1 &&      SystemTime.getMonotonousTime() - complete_time > FADE_OUT );TimeoutResources;1
org.gudy.azureus2.ui.swt.views.stats.StatsView;/vuze/org/gudy/azureus2/ui/swt/views/stats/StatsView.java;94;Thread.sleep(1000);ThreadTime;1
org.gudy.azureus2.ui.swt.views.stats;/vuze/org/gudy/azureus2/ui/swt/views/stats/TransferStatsView.java;974;fail_ago > 60*1000;TimeoutResources;1
org.gudy.azureus2.ui.swt.views.stats;/vuze/org/gudy/azureus2/ui/swt/views/stats/TransferStatsView.java;976;con_ago < fail_ago;TimeoutResources;1
org.gudy.azureus2.ui.swt.views.stats;/vuze/org/gudy/azureus2/ui/swt/views/stats/TransferStatsView.java;1083;now - last_route_update >= 2*1000;TimeoutResources;1
org.gudy.azureus2.ui.swt.views.stats;/vuze/org/gudy/azureus2/ui/swt/views/stats/TransferStatsView.java;1267;now - when > 60*1000;TimeoutResources;1
org.gudy.azureus2.ui.swt.views.table.impl;/vuze/org/gudy/azureus2/ui/swt/views/table/impl/TableViewSWT_Common.java;367;lCancelSelectionTriggeredOn > 0    && System.currentTimeMillis() - lCancelSelectionTriggeredOn < 200;TimeoutResources;1
org.gudy.azureus2.ui.swt.views.table.impl;/vuze/org/gudy/azureus2/ui/swt/views/table/impl/TableViewSWT_Common.java;496;System.currentTimeMillis() - filter.lastFilterTime > 3000;TimeoutResources;1
org.gudy.azureus2.ui.swt.views.table.impl;/vuze/org/gudy/azureus2/ui/swt/views/table/impl/TableViewSWT_Common.java;643;lastSelectionTriggeredOn > 0    && System.currentTimeMillis() - lastSelectionTriggeredOn < 200;TimeoutResources;1
org.gudy.azureus2.ui.swt.views.table.impl;/vuze/org/gudy/azureus2/ui/swt/views/table/impl/TableViewSWT_Common.java;649;System.currentTimeMillis() - lCancelSelectionTriggeredOn > 200;TimeoutResources;1
org.gudy.azureus2.ui.swt.views.tableitems.mytorrents;/vuze/org/gudy/azureus2/ui/swt/views/tableitems/mytorrents/TrackerNextAccessItem.java;66;System.currentTimeMillis() < lNextUpdate;TimeoutResources;1
org.gudy.azureus2.ui.swt.views.utils;/vuze/org/gudy/azureus2/ui/swt/views/utils/ManagerUtils.java;1512;Thread.sleep(1000);ThreadTime;1
org.gudy.azureus2.ui.swt.views.utils;/vuze/org/gudy/azureus2/ui/swt/views/utils/ManagerUtils.java;1311;SystemTime.getMonotonousTime() - last_write[0] >= 5*60*1000;TimeoutResources;1
org.gudy.azureus2.ui.swt.views.utils;/vuze/org/gudy/azureus2/ui/swt/views/utils/ManagerUtils.java;1505;now - start > 3*60*1000;TimeoutResources;1
org.gudy.azureus2.ui.swt.views.utils;/vuze/org/gudy/azureus2/ui/swt/views/utils/ManagerUtils.java;2725;now - last_ok_log >= 250;TimeoutResources;1
org.gudy.azureus2.ui.swt.views.utils;/vuze/org/gudy/azureus2/ui/swt/views/utils/ManagerUtils.java;3006;now - last_log[0] > 250;TimeoutResources;1
org.gudy.azureus2.ui.webplugin;/vuze/org/gudy/azureus2/ui/webplugin/WebPlugin.java;1493;logout_time != null && now - logout_time <= LOGOUT_GRACE_MILLIS;TimeoutResources;1
org.gudy.azureus2.ui.webplugin;/vuze/org/gudy/azureus2/ui/webplugin/WebPlugin.java;1530;now - t < 10*1000;TimeoutResources;1
