package;classname;sync-block;sync-method;time-constraint;sum;
org.gudy.azureus2.core3.stats.transfer.impl.LongTermStatsImpl;MonthCache;0;0;0;0;
org.gudy.azureus2.core3.stats.transfer.impl;LongTermStatsWrapper;0;8;0;8;
org.gudy.azureus2.core3.stats.transfer.impl.LongTermStatsWrapper;LongTermStatsWrapperHelper;0;0;0;0;
org.gudy.azureus2.core3.stats.transfer.impl;OverallStatsImpl;0;0;7;7;
org.gudy.azureus2.core3.stats.transfer;LongTermStats;0;0;0;0;
org.gudy.azureus2.core3.stats.transfer.LongTermStats;RecordAccepter;0;0;0;0;
org.gudy.azureus2.core3.stats.transfer.LongTermStats;GenericStatsSource;0;0;0;0;
org.gudy.azureus2.core3.stats.transfer;LongTermStatsListener;0;0;0;0;
org.gudy.azureus2.core3.stats.transfer;OverallStats;0;0;0;0;
org.gudy.azureus2.core3.stats.transfer;StatsFactory;2;0;0;2;
org.gudy.azureus2.core3.torrent.impl;TorrentOpenFileOptions;0;0;0;0;
org.gudy.azureus2.core3.torrent.impl;TorrentOpenOptions;0;0;0;0;
org.gudy.azureus2.core3.torrent.impl.TorrentOpenOptions;FileListener;0;0;0;0;
org.gudy.azureus2.core3.torrent.impl;TOTorrentAnnounceURLGroupImpl;0;0;0;0;
org.gudy.azureus2.core3.torrent.impl;TOTorrentAnnounceURLSetImpl;0;0;0;0;
org.gudy.azureus2.core3.torrent.impl;TOTorrentCreateImpl;0;0;0;0;
org.gudy.azureus2.core3.torrent.impl;TOTorrentCreatorImpl;0;0;0;0;
org.gudy.azureus2.core3.torrent.impl.TOTorrentCreatorImpl;DescEntry;0;0;0;0;
org.gudy.azureus2.core3.torrent.impl;TOTorrentDeserialiseImpl;0;0;0;0;
org.gudy.azureus2.core3.torrent.impl;TOTorrentFileHasher;0;0;0;0;
org.gudy.azureus2.core3.torrent.impl;TOTorrentFileHasherListener;0;0;0;0;
org.gudy.azureus2.core3.torrent.impl;TOTorrentFileImpl;0;0;0;0;
org.gudy.azureus2.core3.torrent.impl;TOTorrentImpl;0;0;1;1;
org.gudy.azureus2.core3.torrent.impl;TOTorrentXMLDeserialiser;0;0;0;0;
org.gudy.azureus2.core3.torrent.impl.TOTorrentXMLDeserialiser;mapEntry;0;0;0;0;
org.gudy.azureus2.core3.torrent.impl;TOTorrentXMLSerialiser;0;0;0;0;
org.gudy.azureus2.core3.torrent;TOTorrent;0;0;0;0;
org.gudy.azureus2.core3.torrent;TOTorrentAnnounceURLGroup;0;0;0;0;
org.gudy.azureus2.core3.torrent;TOTorrentAnnounceURLSet;0;0;0;0;
org.gudy.azureus2.core3.torrent;TOTorrentCreator;0;0;0;0;
org.gudy.azureus2.core3.torrent;TOTorrentException;0;0;0;0;
org.gudy.azureus2.core3.torrent;TOTorrentFactory;0;0;0;0;
org.gudy.azureus2.core3.torrent;TOTorrentFile;0;0;0;0;
org.gudy.azureus2.core3.torrent;TOTorrentListener;0;0;0;0;
org.gudy.azureus2.core3.torrent;TOTorrentProgressListener;0;0;0;0;
org.gudy.azureus2.core3.torrentdownloader.impl;TorrentDownloaderImpl;0;0;2;2;
org.gudy.azureus2.core3.torrentdownloader.impl;TorrentDownloaderLoggedImpl;0;0;0;0;
org.gudy.azureus2.core3.torrentdownloader.impl;TorrentDownloaderManager;0;0;0;0;
org.gudy.azureus2.core3.torrentdownloader;TorrentDownloader;0;0;0;0;
org.gudy.azureus2.core3.torrentdownloader;TorrentDownloaderCallBackInterface;0;0;0;0;
org.gudy.azureus2.core3.torrentdownloader;TorrentDownloaderException;0;0;0;0;
org.gudy.azureus2.core3.torrentdownloader;TorrentDownloaderFactory;0;0;0;0;
org.gudy.azureus2.core3.torrentdownloader.TorrentDownloaderFactory;TorrentDownloadRetrier;1;0;0;1;
org.gudy.azureus2.core3.tracker.client.impl.bt;TrackerChecker;0;0;3;3;
org.gudy.azureus2.core3.tracker.client.impl.bt;TrackerLoadTester;0;0;0;0;
org.gudy.azureus2.core3.tracker.client.impl.bt;TrackerStatus;0;0;2;2;
org.gudy.azureus2.core3.tracker.client.impl.bt;TRTrackerBTAnnouncerImpl;0;0;9;9;
org.gudy.azureus2.core3.tracker.client.impl.bt;TRTrackerBTScraperImpl;0;0;0;0;
org.gudy.azureus2.core3.tracker.client.impl.bt;TRTrackerBTScraperResponseImpl;0;0;0;0;
org.gudy.azureus2.core3.tracker.client.impl.dht;TRTrackerDHTAnnouncerImpl;0;0;0;0;
org.gudy.azureus2.core3.tracker.client.impl.dht;TRTrackerDHTScraperImpl;5;0;0;5;
org.gudy.azureus2.core3.tracker.client.impl.dht;TRTrackerDHTScraperResponseImpl;0;0;0;0;
org.gudy.azureus2.core3.tracker.client.impl;TRTrackerAnnouncerFactoryImpl;0;0;0;0;
org.gudy.azureus2.core3.tracker.client.impl;TRTrackerAnnouncerHelper;0;0;0;0;
org.gudy.azureus2.core3.tracker.client.impl;TRTrackerAnnouncerImpl;0;0;0;0;
org.gudy.azureus2.core3.tracker.client.impl.TRTrackerAnnouncerImpl;Helper;0;0;0;0;
org.gudy.azureus2.core3.tracker.client.impl;TRTrackerAnnouncerMuxer;13;0;4;17;
org.gudy.azureus2.core3.tracker.client.impl.TRTrackerAnnouncerMuxer;StatusSummary;0;0;1;1;
org.gudy.azureus2.core3.tracker.client.impl;TRTrackerAnnouncerResponseImpl;0;0;0;0;
org.gudy.azureus2.core3.tracker.client.impl;TRTrackerAnnouncerResponsePeerImpl;0;0;0;0;
org.gudy.azureus2.core3.tracker.client.impl;TRTrackerScraperImpl;0;0;0;0;
org.gudy.azureus2.core3.tracker.client.impl;TRTrackerScraperResponseImpl;0;0;0;0;
org.gudy.azureus2.core3.tracker.client;TRTrackerAnnouncer;0;0;0;0;
org.gudy.azureus2.core3.tracker.client;TRTrackerAnnouncerDataProvider;0;0;0;0;
org.gudy.azureus2.core3.tracker.client;TRTrackerAnnouncerException;0;0;0;0;
org.gudy.azureus2.core3.tracker.client;TRTrackerAnnouncerFactory;0;0;0;0;
org.gudy.azureus2.core3.tracker.client.TRTrackerAnnouncerFactory;DataProvider;0;0;0;0;
org.gudy.azureus2.core3.tracker.client;TRTrackerAnnouncerFactoryListener;0;0;0;0;
org.gudy.azureus2.core3.tracker.client;TRTrackerAnnouncerListener;0;0;0;0;
org.gudy.azureus2.core3.tracker.client;TRTrackerAnnouncerResponse;0;0;0;0;
org.gudy.azureus2.core3.tracker.client;TRTrackerAnnouncerResponsePeer;0;0;0;0;
org.gudy.azureus2.core3.tracker.client;TRTrackerScraper;0;0;0;0;
org.gudy.azureus2.core3.tracker.client;TRTrackerScraperClientResolver;0;0;0;0;
org.gudy.azureus2.core3.tracker.client;TRTrackerScraperFactory;0;0;0;0;
org.gudy.azureus2.core3.tracker.client;TRTrackerScraperListener;0;0;0;0;
org.gudy.azureus2.core3.tracker.client;TRTrackerScraperResponse;0;0;0;0;
org.gudy.azureus2.core3.tracker.host.impl;TRHostConfigImpl;2;0;1;3;
org.gudy.azureus2.core3.tracker.host.impl;TRHostExternalTorrent;0;0;0;0;
org.gudy.azureus2.core3.tracker.host.impl;TRHostImpl;0;0;0;0;
org.gudy.azureus2.core3.tracker.host.impl;TRHostPeerHostImpl;0;0;0;0;
org.gudy.azureus2.core3.tracker.host.impl;TRHostPeerPublishImpl;0;0;0;0;
org.gudy.azureus2.core3.tracker.host.impl;TRHostTorrentHostImpl;0;0;0;0;
org.gudy.azureus2.core3.tracker.host.impl;TRHostTorrentPublishImpl;0;0;0;0;
org.gudy.azureus2.core3.tracker.host.impl;TRHostTorrentRequestImpl;0;0;0;0;
org.gudy.azureus2.core3.tracker.host;TRHost;0;0;0;0;
org.gudy.azureus2.core3.tracker.host;TRHostAuthenticationListener;0;0;0;0;
org.gudy.azureus2.core3.tracker.host;TRHostException;0;0;0;0;
org.gudy.azureus2.core3.tracker.host;TRHostFactory;0;0;0;0;
org.gudy.azureus2.core3.tracker.host;TRHostListener;0;0;0;0;
org.gudy.azureus2.core3.tracker.host;TRHostListener2;0;0;0;0;
org.gudy.azureus2.core3.tracker.host;TRHostPeer;0;0;0;0;
org.gudy.azureus2.core3.tracker.host;TRHostTorrent;0;0;0;0;
org.gudy.azureus2.core3.tracker.host;TRHostTorrentFinder;0;0;0;0;
org.gudy.azureus2.core3.tracker.host;TRHostTorrentListener;0;0;0;0;
org.gudy.azureus2.core3.tracker.host;TRHostTorrentRemovalVetoException;0;0;0;0;
org.gudy.azureus2.core3.tracker.host;TRHostTorrentRequest;0;0;0;0;
org.gudy.azureus2.core3.tracker.host;TRHostTorrentWillBeRemovedListener;0;0;0;0;
org.gudy.azureus2.core3.tracker.protocol;PRHelpers;0;0;0;0;
org.gudy.azureus2.core3.tracker.protocol.udp;PRUDPPacketReplyAnnounce;0;0;0;0;
org.gudy.azureus2.core3.tracker.protocol.udp;PRUDPPacketReplyAnnounce2;0;0;0;0;
org.gudy.azureus2.core3.tracker.protocol.udp;PRUDPPacketReplyConnect;0;0;0;0;
org.gudy.azureus2.core3.tracker.protocol.udp;PRUDPPacketReplyError;0;0;0;0;
org.gudy.azureus2.core3.tracker.protocol.udp;PRUDPPacketReplyScrape;0;0;0;0;
org.gudy.azureus2.core3.tracker.protocol.udp;PRUDPPacketReplyScrape2;0;0;0;0;
org.gudy.azureus2.core3.tracker.protocol.udp;PRUDPPacketRequestAnnounce;0;0;0;0;
org.gudy.azureus2.core3.tracker.protocol.udp;PRUDPPacketRequestAnnounce2;0;0;0;0;
org.gudy.azureus2.core3.tracker.protocol.udp;PRUDPPacketRequestConnect;0;0;0;0;
org.gudy.azureus2.core3.tracker.protocol.udp;PRUDPPacketRequestScrape;0;0;0;0;
org.gudy.azureus2.core3.tracker.protocol.udp;PRUDPPacketTracker;0;0;0;0;
org.gudy.azureus2.core3.tracker.protocol.udp;PRUDPTrackerCodecs;0;0;0;0;
org.gudy.azureus2.core3.tracker.server.impl.dht;TRTrackerServerDHT;0;0;0;0;
org.gudy.azureus2.core3.tracker.server.impl.tcp.blocking;TRBlockingServer;0;0;0;0;
org.gudy.azureus2.core3.tracker.server.impl.tcp.blocking;TRBlockingServerProcessor;0;0;3;3;
org.gudy.azureus2.core3.tracker.server.impl.tcp.nonblocking;TRNonBlockingServer;0;0;4;4;
org.gudy.azureus2.core3.tracker.server.impl.tcp.nonblocking;TRNonBlockingServerProcessor;0;0;0;0;
org.gudy.azureus2.core3.tracker.server.impl.tcp.nonblocking;TRNonBlockingServerProcessorFactory;0;0;0;0;
org.gudy.azureus2.core3.tracker.server.impl.tcp;TRTrackerServerProcessorTCP;1;0;0;1;
org.gudy.azureus2.core3.tracker.server.impl.tcp;TRTrackerServerTCP;0;0;0;0;
org.gudy.azureus2.core3.tracker.server.impl.tcp.TRTrackerServerTCP;DOSEntry;0;0;0;0;
org.gudy.azureus2.core3.tracker.server.impl;TRTrackerServerFactoryImpl;0;0;0;0;
org.gudy.azureus2.core3.tracker.server.impl.TRTrackerServerFactoryImpl;NonBlockingProcessor;0;0;0;0;
org.gudy.azureus2.core3.tracker.server.impl;TRTrackerServerImpl;0;0;1;1;
org.gudy.azureus2.core3.tracker.server.impl;TRTrackerServerNATChecker;0;0;0;0;
org.gudy.azureus2.core3.tracker.server.impl;TRTrackerServerNatCheckerListener;0;0;0;0;
org.gudy.azureus2.core3.tracker.server.impl;TRTrackerServerPeerImpl;0;0;0;0;
org.gudy.azureus2.core3.tracker.server.impl;TRTrackerServerProcessor;0;0;0;0;
org.gudy.azureus2.core3.tracker.server.impl.TRTrackerServerProcessor;lightweightPeer;0;0;0;0;
org.gudy.azureus2.core3.tracker.server.impl;TRTrackerServerRequestImpl;0;0;0;0;
org.gudy.azureus2.core3.tracker.server.impl;TRTrackerServerSimplePeer;0;0;0;0;
org.gudy.azureus2.core3.tracker.server.impl;TRTrackerServerStatsImpl;0;0;0;0;
org.gudy.azureus2.core3.tracker.server.impl;TRTrackerServerTorrentImpl;0;0;9;9;
org.gudy.azureus2.core3.tracker.server.impl.TRTrackerServerTorrentImpl;announceCacheEntry;0;0;0;0;
org.gudy.azureus2.core3.tracker.server.impl.TRTrackerServerTorrentImpl;lightweightSeed;0;0;0;0;
org.gudy.azureus2.core3.tracker.server.impl.TRTrackerServerTorrentImpl;QueuedPeer;0;0;3;3;
org.gudy.azureus2.core3.tracker.server.impl.TRTrackerServerTorrentImpl;temporaryBiasedSeed;0;0;0;0;
org.gudy.azureus2.core3.tracker.server.impl;TRTrackerServerTorrentStatsImpl;0;0;0;0;
org.gudy.azureus2.core3.tracker.server.impl.udp;TRTrackerServerProcessorUDP;0;0;1;1;
org.gudy.azureus2.core3.tracker.server.impl.udp.TRTrackerServerProcessorUDP;connectionData;0;0;0;0;
org.gudy.azureus2.core3.tracker.server.impl.udp;TRTrackerServerUDP;0;0;0;0;
org.gudy.azureus2.core3.tracker.server;TRTrackerServer;0;0;0;0;
org.gudy.azureus2.core3.tracker.server;TRTrackerServerAuthenticationListener;0;0;0;0;
org.gudy.azureus2.core3.tracker.server;TRTrackerServerException;0;0;0;0;
org.gudy.azureus2.core3.tracker.server;TRTrackerServerFactory;0;0;0;0;
org.gudy.azureus2.core3.tracker.server;TRTrackerServerFactoryListener;0;0;0;0;
org.gudy.azureus2.core3.tracker.server;TRTrackerServerListener;0;0;0;0;
org.gudy.azureus2.core3.tracker.server;TRTrackerServerListener2;0;0;0;0;
org.gudy.azureus2.core3.tracker.server.TRTrackerServerListener2;ExternalRequest;0;0;0;0;
org.gudy.azureus2.core3.tracker.server;TRTrackerServerPeer;0;0;0;0;
org.gudy.azureus2.core3.tracker.server;TRTrackerServerPeerBase;0;0;0;0;
org.gudy.azureus2.core3.tracker.server;TRTrackerServerRequest;0;0;0;0;
org.gudy.azureus2.core3.tracker.server;TRTrackerServerRequestListener;0;0;0;0;
org.gudy.azureus2.core3.tracker.server;TRTrackerServerStats;0;0;0;0;
org.gudy.azureus2.core3.tracker.server;TRTrackerServerTorrent;0;0;0;0;
org.gudy.azureus2.core3.tracker.server;TRTrackerServerTorrentListener;0;0;0;0;
org.gudy.azureus2.core3.tracker.server;TRTrackerServerTorrentPeerListener;0;0;0;0;
org.gudy.azureus2.core3.tracker.server;TRTrackerServerTorrentStats;0;0;0;0;
org.gudy.azureus2.core3.tracker.util;TRTrackerUtils;4;0;0;4;
org.gudy.azureus2.core3.tracker.util;TRTrackerUtilsListener;0;0;0;0;
org.gudy.azureus2.core3.util;AddressUtils;0;1;0;1;
org.gudy.azureus2.core3.util;AECallback;0;0;0;0;
org.gudy.azureus2.core3.util;AEDiagnostics;3;4;2;9;
org.gudy.azureus2.core3.util;AEDiagnosticsEvidenceGenerator;0;0;0;0;
org.gudy.azureus2.core3.util;AEDiagnosticsLogger;2;0;0;2;
org.gudy.azureus2.core3.util;AEGenericCallback;0;0;0;0;
org.gudy.azureus2.core3.util;AEJavaManagement;0;0;0;0;
org.gudy.azureus2.core3.util.AEJavaManagement;ThreadStuff;0;0;0;0;
org.gudy.azureus2.core3.util.AEJavaManagement;MemoryStuff;0;0;0;0;
org.gudy.azureus2.core3.util;AEMonitor;5;0;2;7;
org.gudy.azureus2.core3.util;AEMonitor2;0;0;0;0;
org.gudy.azureus2.core3.util;AEMonSem;0;0;0;0;
org.gudy.azureus2.core3.util.AEMonSem;monSemData;0;0;0;0;
org.gudy.azureus2.core3.util;AENetworkClassifier;0;0;0;0;
org.gudy.azureus2.core3.util;AENetworkClassifierListener;0;0;0;0;
org.gudy.azureus2.core3.util;AERunnable;0;0;0;0;
org.gudy.azureus2.core3.util;AERunnableBoolean;0;0;0;0;
org.gudy.azureus2.core3.util;AERunnableObject;0;0;0;0;
org.gudy.azureus2.core3.util;AERunnableWithCallback;0;0;0;0;
org.gudy.azureus2.core3.util;AERunStateHandler;3;0;0;3;
org.gudy.azureus2.core3.util.AERunStateHandler;RunStateChangeListener;0;0;0;0;
org.gudy.azureus2.core3.util;AESemaphore;8;0;2;10;
org.gudy.azureus2.core3.util;AESemaphore2;0;0;0;0;
org.gudy.azureus2.core3.util;AETemporaryFileHandler;0;1;0;1;
org.gudy.azureus2.core3.util;AEThread;2;0;0;2;
org.gudy.azureus2.core3.util;AEThread2;3;0;1;4;
org.gudy.azureus2.core3.util.AEThread2;JoinLock;0;0;0;0;
org.gudy.azureus2.core3.util.AEThread2;threadWrapper;2;0;2;4;
org.gudy.azureus2.core3.util;AEVerifier;0;0;0;0;
org.gudy.azureus2.core3.util;AEVerifierException;0;0;0;0;
org.gudy.azureus2.core3.util;AsyncController;0;0;0;0;
org.gudy.azureus2.core3.util;AsyncDispatcher;5;0;0;5;
org.gudy.azureus2.core3.util;Average;0;7;0;7;
org.gudy.azureus2.core3.util;Base32;0;0;0;0;
org.gudy.azureus2.core3.util;BDecoder;0;0;0;0;
org.gudy.azureus2.core3.util.BDecoder;BDecoderInputStreamArray;0;0;0;0;
org.gudy.azureus2.core3.util;BEncodableObject;0;0;0;0;
org.gudy.azureus2.core3.util;BEncoder;0;0;0;0;
org.gudy.azureus2.core3.util.BEncoder;XMLEncoder;0;0;0;0;
org.gudy.azureus2.core3.util;BEncodingException;0;0;0;0;
org.gudy.azureus2.core3.util;BrokenMd5Hasher;0;0;0;0;
org.gudy.azureus2.core3.util;ByteArrayHashMap;0;0;0;0;
org.gudy.azureus2.core3.util.ByteArrayHashMap;Entry;0;0;0;0;
org.gudy.azureus2.core3.util;ByteEncodedKeyHashMap;0;0;0;0;
org.gudy.azureus2.core3.util;ByteFormatter;0;0;0;0;
org.gudy.azureus2.core3.util;ConcurrentHasher;0;0;2;2;
org.gudy.azureus2.core3.util;ConcurrentHasherRequest;0;0;0;0;
org.gudy.azureus2.core3.util;ConcurrentHasherRequestListener;0;0;0;0;
org.gudy.azureus2.core3.util;ConcurrentHashMapWrapper;0;0;0;0;
org.gudy.azureus2.core3.util;Constants;0;0;0;0;
org.gudy.azureus2.core3.util;CRC32C;0;0;0;0;
org.gudy.azureus2.core3.util;Debug;0;0;1;1;
org.gudy.azureus2.core3.util;DebugLight;0;0;0;0;
org.gudy.azureus2.core3.util;DebugWeakList;0;0;0;0;
org.gudy.azureus2.core3.util.DebugWeakList;WeakListIterator;0;0;0;0;
org.gudy.azureus2.core3.util;DelayedEvent;0;0;0;0;
org.gudy.azureus2.core3.util;DirectByteBuffer;2;0;0;2;
org.gudy.azureus2.core3.util;DirectByteBufferPool;0;0;0;0;
org.gudy.azureus2.core3.util;DirectByteBufferPoolReal;12;0;0;12;
org.gudy.azureus2.core3.util.DirectByteBufferPoolReal;sliceBuffer;0;0;0;0;
org.gudy.azureus2.core3.util.DirectByteBufferPoolReal;sliceDBB;0;0;0;0;
org.gudy.azureus2.core3.util.DirectByteBufferPoolReal;myInteger;0;0;0;0;
org.gudy.azureus2.core3.util;DisplayFormatters;1;0;1;2;
org.gudy.azureus2.core3.util.DisplayFormatters;Formatter;1;0;0;1;
org.gudy.azureus2.core3.util;ED2KHasher;0;0;0;0;
org.gudy.azureus2.core3.util;FileIsADirectoryException;0;0;0;0;
org.gudy.azureus2.core3.util;FileUtil;3;0;2;5;
org.gudy.azureus2.core3.util.FileUtil;InternedFile;0;0;0;0;
org.gudy.azureus2.core3.util;FrequencyLimitedDispatcher;4;0;1;5;
org.gudy.azureus2.core3.util;HashWrapper;0;0;0;0;
org.gudy.azureus2.core3.util;HashWrapper2;0;0;0;0;
org.gudy.azureus2.core3.util;HostNameToIPResolver;0;0;0;0;
org.gudy.azureus2.core3.util.HostNameToIPResolver;request;0;0;0;0;
org.gudy.azureus2.core3.util;HostNameToIPResolverException;0;0;0;0;
org.gudy.azureus2.core3.util;HostNameToIPResolverListener;0;0;0;0;
org.gudy.azureus2.core3.util;Ignore;0;0;0;0;
org.gudy.azureus2.core3.util;IndentWriter;0;0;0;0;
org.gudy.azureus2.core3.util;IPToHostNameResolver;2;0;0;2;
org.gudy.azureus2.core3.util;IPToHostNameResolverListener;0;0;0;0;
org.gudy.azureus2.core3.util;IPToHostNameResolverRequest;0;0;0;0;
org.gudy.azureus2.core3.util.jar;AEJarBuilder;0;0;1;1;
org.gudy.azureus2.core3.util.jar;AEJarReader;0;0;0;0;
org.gudy.azureus2.core3.util.jar;AEJarSigner;0;0;0;0;
org.gudy.azureus2.core3.util.jar;AEJarSigner2;0;0;0;0;
org.gudy.azureus2.core3.util.jman;AEMemoryMonitor;1;0;0;1;
org.gudy.azureus2.core3.util.jman;AEThreadMonitor;0;0;2;2;
org.gudy.azureus2.core3.util.jman.AEThreadMonitor;EvidenceGenerateor;0;0;0;0;
org.gudy.azureus2.core3.util;LightHashMap;0;0;2;2;
org.gudy.azureus2.core3.util.LightHashMap;HashIterator;0;0;0;0;
org.gudy.azureus2.core3.util.LightHashMap;EntrySet;0;0;0;0;
org.gudy.azureus2.core3.util.LightHashMap.EntrySet;EntrySetIterator;0;0;0;0;
org.gudy.azureus2.core3.util.LightHashMap.EntrySet.EntrySetIterator;Entry;0;0;0;0;
org.gudy.azureus2.core3.util.LightHashMap;KeySet;0;0;0;0;
org.gudy.azureus2.core3.util.LightHashMap.KeySet;KeySetIterator;0;0;0;0;
org.gudy.azureus2.core3.util.LightHashMap;Values;0;0;0;0;
org.gudy.azureus2.core3.util.LightHashMap.Values;ValueIterator;0;0;0;0;
org.gudy.azureus2.core3.util;LightHashMapEx;0;0;0;0;
org.gudy.azureus2.core3.util;LightHashSet;0;0;2;2;
org.gudy.azureus2.core3.util.LightHashSet;HashIterator;0;0;0;0;
org.gudy.azureus2.core3.util;ListenerManager;11;0;1;12;
org.gudy.azureus2.core3.util;ListenerManagerDispatcher;0;0;0;0;
org.gudy.azureus2.core3.util;ListenerManagerDispatcherWithException;0;0;0;0;
org.gudy.azureus2.core3.util;MD4Hasher;0;0;0;0;
org.gudy.azureus2.core3.util;NonDaemonTask;0;0;0;0;
org.gudy.azureus2.core3.util;NonDaemonTaskRunner;0;0;0;0;
org.gudy.azureus2.core3.util.NonDaemonTaskRunner;taskWrapper;0;0;0;0;
org.gudy.azureus2.core3.util;PausableAverage;0;0;1;1;
org.gudy.azureus2.core3.util.protocol.azplug;AZPluginConnection;0;0;0;0;
org.gudy.azureus2.core3.util.protocol.azplug;Handler;0;0;0;0;
org.gudy.azureus2.core3.util.protocol;AzURLStreamHandlerFactory;0;0;0;0;
org.gudy.azureus2.core3.util.protocol.bc;Handler;0;0;0;0;
org.gudy.azureus2.core3.util.protocol.dht;Handler;0;0;0;0;
org.gudy.azureus2.core3.util.protocol.i2p;Handler;0;0;0;0;
org.gudy.azureus2.core3.util.protocol.maggot;Handler;0;0;0;0;
org.gudy.azureus2.core3.util.protocol.magnet;Handler;0;0;0;0;
org.gudy.azureus2.core3.util.protocol.magnet;MagnetConnection;0;0;0;0;
org.gudy.azureus2.core3.util.protocol.magnet;MagnetConnection2;16;0;0;16;
org.gudy.azureus2.core3.util.protocol.magnet.MagnetConnection2;MagnetOutputStream;1;0;1;2;
org.gudy.azureus2.core3.util.protocol.magnet;MagnetInputStream;0;0;0;0;
org.gudy.azureus2.core3.util.protocol.magnet;MagnetHandler;0;0;0;0;
org.gudy.azureus2.core3.util.protocol.socks5;Handler;0;0;0;0;
org.gudy.azureus2.core3.util.protocol.socks5;Socks5URLConnection;0;0;0;0;
org.gudy.azureus2.core3.util.protocol.tcp;Handler;0;0;0;0;
org.gudy.azureus2.core3.util.protocol.tcp;TCPURLConnection;0;0;0;0;
org.gudy.azureus2.core3.util.protocol.tor;Handler;0;0;0;0;
org.gudy.azureus2.core3.util.protocol.udp;Handler;0;0;0;0;
org.gudy.azureus2.core3.util.protocol.udp;UDPURLConnection;0;0;0;0;
org.gudy.azureus2.core3.util.protocol.vuze;Handler;0;0;0;0;
org.gudy.azureus2.core3.util.protocol.vuze;VuzeURLConnection;0;0;0;0;
org.gudy.azureus2.core3.util.protocol.ws;Handler;0;0;0;0;
org.gudy.azureus2.core3.util.protocol.wss;Handler;1;0;0;1;
org.gudy.azureus2.core3.util;RandomUtils;0;0;0;0;
org.gudy.azureus2.core3.util;RARTOCDecoder;0;0;0;0;
org.gudy.azureus2.core3.util.RARTOCDecoder;TOCResultHandler;0;0;0;0;
org.gudy.azureus2.core3.util.RARTOCDecoder;DataProvider;0;0;0;0;
org.gudy.azureus2.core3.util;RealTimeInfo;0;4;0;4;
org.gudy.azureus2.core3.util;ReferenceCountedDirectByteBuffer;3;0;0;3;
org.gudy.azureus2.core3.util.ReferenceCountedDirectByteBuffer;ReferenceCountedDirectByteBufferDuplicate;0;0;0;0;
org.gudy.azureus2.core3.util;SHA1;0;0;0;0;
org.gudy.azureus2.core3.util;SHA1Hasher;0;0;0;0;
org.gudy.azureus2.core3.util;SHA1Simple;0;0;0;0;
org.gudy.azureus2.core3.util;ShellUtilityFinder;0;0;0;0;
org.gudy.azureus2.core3.util;SimpleTimer;0;0;0;0;
org.gudy.azureus2.core3.util.SimpleTimer;TimerTickReceiver;0;0;0;0;
org.gudy.azureus2.core3.util.spi;AENameServiceDescriptor;0;0;0;0;
org.gudy.azureus2.core3.util.spi.AENameServiceDescriptor;NameServiceProxy;1;0;0;1;
org.gudy.azureus2.core3.util;StringInterner;1;0;0;1;
org.gudy.azureus2.core3.util.StringInterner;WeakEntry;0;0;0;0;
org.gudy.azureus2.core3.util.StringInterner;WeakWeightedEntry;0;0;0;0;
org.gudy.azureus2.core3.util.StringInterner;WeakByteArrayEntry;0;0;0;0;
org.gudy.azureus2.core3.util.StringInterner;WeakCharArrayEntry;0;0;0;0;
org.gudy.azureus2.core3.util.StringInterner;WeakStringEntry;0;0;0;0;
org.gudy.azureus2.core3.util.StringInterner;WeakFileEntry;0;0;0;0;
org.gudy.azureus2.core3.util.StringInterner;WeakURLEntry;0;0;0;0;
org.gudy.azureus2.core3.util;SystemProperties;0;0;0;0;
org.gudy.azureus2.core3.util;SystemTime;6;0;1;7;
org.gudy.azureus2.core3.util.SystemTime;SystemTimeProvider;0;0;0;0;
org.gudy.azureus2.core3.util.SystemTime;SteppedProvider;0;0;3;3;
org.gudy.azureus2.core3.util.SystemTime;RawProvider;0;0;1;1;
org.gudy.azureus2.core3.util.SystemTime;TickConsumer;0;0;0;0;
org.gudy.azureus2.core3.util.SystemTime;ChangeListener;0;0;0;0;
org.gudy.azureus2.core3.util;ThreadPool;0;0;0;0;
org.gudy.azureus2.core3.util.ThreadPool;threadPoolWorker;6;0;1;7;
org.gudy.azureus2.core3.util;ThreadPoolTask;0;5;1;6;
org.gudy.azureus2.core3.util;TimeFormatter;3;0;0;3;
org.gudy.azureus2.core3.util;TimeLimitedTask;0;0;0;0;
org.gudy.azureus2.core3.util.TimeLimitedTask;task;0;0;0;0;
org.gudy.azureus2.core3.util;Timer;4;14;4;22;
org.gudy.azureus2.core3.util.Timer;evidenceGenerator;0;0;0;0;
org.gudy.azureus2.core3.util;TimerEvent;0;2;0;2;
org.gudy.azureus2.core3.util;TimerEventPerformer;0;0;0;0;
org.gudy.azureus2.core3.util;TimerEventPeriodic;2;1;0;3;
org.gudy.azureus2.core3.util;TorrentUtils;0;0;0;0;
org.gudy.azureus2.core3.util.TorrentUtils;ExtendedTorrent;0;0;0;0;
org.gudy.azureus2.core3.util.TorrentUtils;torrentDelegate;1;0;2;3;
org.gudy.azureus2.core3.util.TorrentUtils;torrentAttributeListener;0;0;0;0;
org.gudy.azureus2.core3.util.TorrentUtils;TorrentAnnounceURLChangeListener;0;0;0;0;
org.gudy.azureus2.core3.util.TorrentUtils;URLGroup;0;0;0;0;
org.gudy.azureus2.core3.util.TorrentUtils;DNSTXTEntry;0;0;0;0;
org.gudy.azureus2.core3.util.TorrentUtils;DNSTXTPortInfo;0;0;0;0;
